"","unique_fish_id","est_standard_length","est_height_anus","region","year","station","sampling_date","CIS_break_up_date","open_water_day","NASC_zoo","surf_sal_kgm3","surf_temp_degC","carbon_mg","fish_WW","feeding_success","prey_range_um","prey_min_um","prey_max_um","prey_median_um","fish_cond","acartia sp c","acartia sp n","amphipod sp","appendicularian sp","bivalve larvae","boroecia maxima","calanoid sp","calanoid sp c","calanoid sp n","calanus finmarchicus c","calanus glacialis c","calanus glacialis n","calanus hyperboreus c","calanus sp c","calanus sp n","chaetognath sp","chiridus sp c","cirripedia sp","cirripedia sp n","coscinodiscus sp","crustacea sp meta","cyclopoid sp c","cyclopoid sp n","decapoda sp","decapoda sp meta","digested matter","egg","egg sack","euphausiacea sp","eurytemora sp c","fecal pellet","fritillaria sp","harpacticoid sp c","heterorhabdus norvegicus c","limacina helicina","metridia longa c","metridia longa n","microcalanus sp  n","microcalanus sp c","microcalanus sp n","oikopleura sp","oithona similis c","oithona similis n","oncea sp c","onceaidae sp c","paraeuchaeta sp c","paraheterorhabdus compactus c","parasite","podon sp","polychaetae larvae","pseudocalanus sp c","pseudocalanus sp n","pseudocalanus sp/acartia sp c","pseudocalanus sp/metridia longa n","radiolarian sp","scolecithricella sp c","spinocalanus sp c","trematoda sp","triconia borealis c","unknown","unknown c","unknown n","unknown nc","vers","vertebrae"
"217","2016-347",24.219,3.594,"North Water",2016,"111","2016-08-07","2016-05-14",85,12.1593021495707,32.4329343434343,4.56581313131313,120.879449240249,92.4317106066628,1.30777033603374,892,238,1130,379.5,0.26512193419556,0,0,0,1,0,0,0,8,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
"218","2016-350",27.656,3.438,"North Water",2016,"111","2016-08-07","2016-05-14",85,12.1593021495707,32.4329343434343,4.56581313131313,1524.63213860572,141.146712971453,10.8017544759549,193,91,284,240,-0.409482777053749,0,0,0,0,0,0,0,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"219","2016-352",19.531,2.813,"North Water",2016,"111","2016-08-07","2016-05-14",85,12.1593021495707,32.4329343434343,4.56581313131313,16.1800485002582,46.5343637972067,0.347701078943933,1023,71,1094,282,0.191488499903087,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,4,12,0,0,0
"220","2016-353",21.963,3.125,"North Water",2016,"111","2016-08-07","2016-05-14",85,12.1593021495707,32.4329343434343,4.56581313131313,176.727286399376,67.6642215680477,2.61182767353124,2402,98,2500,284,0.136527005065053,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"221","2016-378",25.313,3.281,"North Water",2016,"116","2016-08-08","2016-05-14",86,12.1593021495707,32.5238194444444,4.44202777777778,148.668596301092,106.421367321411,1.39698070080313,413,116,529,284,-0.212950382972535,0,0,0,0,10,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,29,1,0,0,0
"222","2016-384",18.906,2.344,"North Water",2016,"116","2016-08-08","2016-05-14",86,12.1593021495707,32.5238194444444,4.44202777777778,25.3304367334789,41.9484177498561,0.603847250795671,255,142,397,229,-0.183206017254079,0,0,0,0,2,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5,3,0,0,0
"223","2016-386",22.656,2.656,"North Water",2016,"116","2016-08-08","2016-05-14",86,12.1593021495707,32.5238194444444,4.44202777777778,265.733963647573,74.7131784148536,3.5567214417255,573,203,776,335,-0.437038914311081,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"224","2016-408",17.188,2.344,"North Water",2016,"108","2016-08-08","2016-05-14",86,12.1593021495707,32.4363333333333,3.546375,80.0465285026657,30.9550521554391,2.58589544933462,907,65,972,297,0.0760208939843018,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,14,0,1,0,0,3,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,9,9,0,0,0
"225","2016-445",22.031,3.125,"North Water",2016,"105","2016-08-09","2016-05-14",87,12.1593021495707,31.4531785714286,4.08361607142857,1252.27351408662,68.3347832023439,18.32556504026,666,84,750,343,0.126266568531753,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"226","2016-457",26.719,3.594,"North Water",2016,"105","2016-08-09","2016-05-14",87,12.1593021495707,31.4531785714286,4.08361607142857,284.828252221327,126.450085513379,2.25249552868978,310,168,478,261,-0.112099997175774,0,0,0,11,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","2016-462",25.469,3.594,"North Water",2016,"101","2016-08-10","2016-05-14",88,12.1593021495707,30.9503776223776,1.23416433566434,341.112695919474,108.527707563089,3.14309316559718,246,142,388,216,0.0765109685098932,0,0,0,0,0,0,0,10,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,4,7,0,0,0
"228","2016-478",18.438,2.344,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,160.532545759748,38.7248501099579,4.14546590377811,233,129,362,177,-0.112590071701365,0,0,0,0,0,0,0,0,0,0,2,0,1,4,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,20,1,0,0,0
"229","2016-481",18.906,2.5,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,30.2741903493264,41.9484177498561,0.721700411439958,268,146,414,260,-0.0272060172540791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,7,0,0,0
"230","2016-482",19.063,2.188,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,134.549124906119,43.0697915842561,3.12397901073899,1219,163,1382,479,-0.362895554544199,0,0,0,0,0,0,0,3,0,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,6,1,0,0,0
"231","2016-483",23.75,3.125,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,305.494978109423,86.8419602449968,3.51782683448838,624,61,685,242.5,-0.133111231479177,0,0,0,0,0,0,0,15,0,0,11,0,0,3,13,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,10,0,0,0,0
"232","2016-484",26.563,3.125,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,302.169199808318,124.10998111836,2.43468895156907,816,130,946,220,-0.557561348658202,0,0,0,0,0,0,0,16,0,0,5,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"233","2016-485",25.781,3.438,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,411.065623629885,112.82592955406,3.64336128454341,271,104,375,168,-0.126566328525249,0,0,0,0,0,0,0,7,0,0,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0
"234","2016-490",13.75,1.563,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,22.6735016218046,15.1896685259006,1.49269232459833,3625,125,3750,188,-0.186223505993839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0
"235","2016-491",14.531,1.563,"Lancaster Sound",2016,"Allen Bay","2016-08-17","2016-06-11",67,10.7252846339788,29.4218,3.2802,42.9223826413873,18.1169607458217,2.36918229517533,1860,78,1938,293,-0.304067637354244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,23,0,0,0
"236","2016-496",13.906,2.344,"Lancaster Sound",2016,"305","2016-08-18","2016-06-11",68,10.7252846339788,29.1684888888889,0.657455555555556,67.2150060606406,15.7462733871685,4.26862943427702,950,72,1022,292.5,0.571237845488589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,13,0,0,0
"237","2016-505",14.375,1.875,"Lancaster Sound",2016,"305","2016-08-18","2016-06-11",68,10.7252846339788,29.1684888888889,0.657455555555556,10.178814773354,17.5037757903884,0.581521089806425,570,26,596,168,0.0314710111633273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,5,0,0,0
"238","2016-508",8.504,0.625,"Lancaster Sound",2016,"305","2016-08-18","2016-06-11",68,10.7252846339788,29.1684888888889,0.657455555555556,4.52293673469561,3.27990195605908,1.37898534629678,2141,78,2219,308.5,-0.332661005204231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","2016-509",13.281,1.406,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,190.691312497661,13.5978068254229,14.0236815352561,337,116,453,239,-0.272456671668577,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,11,4,0,0,0
"240","2016-510",12.813,1.25,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,14.5723586195553,12.1274313504518,1.20160305991032,1022,61,1083,534,-0.357840726115863,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,2,9,0,0,0
"241","2016-512",14.844,2.344,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,46.4150486249091,19.3914464924107,2.39358361652261,132,115,247,141,0.429704176838065,0,0,0,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,4,0,0,0
"242","2016-514",13.813,1.25,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,15.5634695947446,15.412796601263,1.00977583740184,339,195,534,329,-0.508729498664397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,4,5,0,0,0
"243","2016-515",14.063,1.563,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,52.3605759877348,16.3204239231285,3.20828528930134,636,205,841,424,-0.23345169180153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,7,33,0,0,0
"244","2016-516",10,0.938,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,4.38181650482084,5.5,0.796693909967425,639,176,815,370.5,-0.245390608936837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,8,0,0,0
"245","2016-517",12.5,1.25,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,15.9802829805439,11.2074195739606,1.42586639815579,788,116,904,388,-0.310612540308172,0,0,0,0,0,0,0,4,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,0
"246","2016-518",12.656,1.25,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,18.194703770106,11.6597279268194,1.56047412806735,969,284,1253,676,-0.334151188825743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,10,15,0,0,0
"247","2016-520",9.844,0.938,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,7.3900970000504,5.23094446782011,1.41276533243911,390,329,719,462.5,-0.221851960419266,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,3,0,0,0
"248","2016-521",14.688,1.563,"Peel Sound",2016,"310E","2016-08-19","2016-07-30",20,3.86181971140142,24.54,2.225,41.6109743334374,18.7488047863881,2.21939343907659,194,62,256,227.5,-0.327757174644364,0,0,0,0,0,0,0,2,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0,7,16,0,0,0
"249","2016-525",13.594,1.593,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,17.5132346981488,14.6467229490528,1.19571010928976,117,129,246,143,-0.132684857476268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0
"250","2016-535",16.25,1.875,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,105.675949655223,25.8812307513531,4.08311145132454,689,256,945,506,-0.251445437365173,0,0,0,1,0,0,0,13,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,9,11,0,0,0,0,0,0,0,0,13,11,0,0,0
"251","2016-542",15.313,2.188,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,56.5911143408312,21.4143546425213,2.64267194998543,291,141,432,226,0.202937342512803,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,4,5,0,0,0
"252","2016-545",13.125,1.406,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,16.7767971143841,13.0948188538171,1.28117825085406,2459,297,2756,925,-0.248918023151006,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","2016-547",12.031,1.406,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,36.6959198313265,9.92030895660998,3.69907025999183,124,132,256,176,-0.0838457059829098,0,0,0,0,0,0,0,1,3,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,1,25,0,0,0
"254","2016-550",14.063,1.563,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,52.7656889729616,16.3204239231285,3.23310774410612,657,165,822,284,-0.23345169180153,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,4,18,0,0,0
"255","2016-555",11.875,1.25,"Larsen Sound - Victoria Strait",2016,"311","2016-08-20","2016-07-30",21,2.48585897975078,25.84425,1.8155,29.9635255800959,9.51576990013298,3.14882830234022,121,144,265,175,-0.216307057465338,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,10,0,0,0
"256","2016-569",19.219,2.813,"Larsen Sound - Victoria Strait",2016,"312","2016-08-20","2016-07-30",21,2.48585897975078,26.2153333333333,4.22466666666667,74.9019712305531,44.204237062162,1.69445230160228,1897,82,1979,375,0.23856579693823,0,0,0,0,0,0,0,2,1,0,0,0,0,0,28,0,0,0,0,0,0,2,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,2,0,0,1,0,0,11,66,0,0,0,0,0,0,0,0,11,29,0,0,0
"257","2016-570",18.125,2.344,"Larsen Sound - Victoria Strait",2016,"312","2016-08-20","2016-07-30",21,2.48585897975078,26.2153333333333,4.22466666666667,38.9732742110739,36.6665085906299,1.06291206087273,323,177,500,326,-0.0653618858936745,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,2,29,0,0,0,0,0,0,0,0,7,14,0,0,0
"258","2016-574",13.438,1.563,"Larsen Sound - Victoria Strait",2016,"312","2016-08-20","2016-07-30",21,2.48585897975078,26.2153333333333,4.22466666666667,16.9287489971286,14.1172524415171,1.19915323943229,2392,212,2604,333,-0.139146208958697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,11,0,0,0
"259","2016-576",14.375,1.719,"Larsen Sound - Victoria Strait",2016,"312","2016-08-20","2016-07-30",21,2.48585897975078,26.2153333333333,4.22466666666667,49.6280085257448,17.5037757903884,2.83527446420996,1267,129,1396,466,-0.124528988836673,0,0,0,0,0,0,0,3,0,0,0,0,0,1,34,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,4,10,0,0,0
"260","2016-578",20.625,2.813,"Larsen Sound - Victoria Strait",2016,"312","2016-08-20","2016-07-30",21,2.48585897975078,26.2153333333333,4.22466666666667,321.739675882647,55.3706233886874,5.81065655743332,1755,250,2005,475.5,0.0264161827349914,0,0,0,0,0,0,0,6,0,0,6,0,0,3,18,0,0,0,0,1,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10,28,0,0,0,0,0,0,0,0,16,16,0,0,0
"261","2016-579",9.688,0.781,"Larsen Sound - Victoria Strait",2016,"312","2016-08-20","2016-07-30",21,2.48585897975078,26.2153333333333,4.22466666666667,2.30851610218298,4.97106640512404,0.464390517858185,2347,179,2526,792,-0.355313311901695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0
"262","2016-583",24.375,3.75,"Coronation Maud",2016,"QMG-M","2016-08-21","2016-07-16",36,4.89054596066946,19.8085833333333,8.21166666666667,210.713883010875,94.3443814014318,2.23345449809348,626,115,741,115,0.39758328567799,13,4,0,0,0,0,1,0,15,0,3,0,0,1,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,76,443,0,1,0,0,0,0,0,0,32,109,0,0,0
"263","2016-587",12.5,2.188,"Coronation Maud",2016,"QMG-2","2016-08-21","2016-07-16",36,4.89054596066946,20.82,7.20833333333333,35.5687130726447,11.2074195739606,3.17367551361111,948,182,1130,508,0.627387459691828,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,9,2,0,0,0
"264","2016-588",11.875,1.563,"Coronation Maud",2016,"QMG-2","2016-08-21","2016-07-16",36,4.89054596066946,20.82,7.20833333333333,12.0945917415919,9.51576990013298,1.27100506512067,2091,88,2179,982,0.0966929425346617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,8,0,0,0
"265","2016-592",17.969,2.344,"Coronation Maud",2016,"QMG-1","2016-08-22","2016-07-16",37,4.89054596066946,24.1704,5.175,101.745907504913,35.6692483956817,2.85248251872979,673,116,789,233,-0.0418232373761034,1,0,0,0,0,0,1,0,7,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77,0,0,0,0,0,0,0,0,7,14,0,0,0
"266","2016-594",17.969,2.031,"Coronation Maud",2016,"QMG-1","2016-08-22","2016-07-16",37,4.89054596066946,24.1704,5.175,9.14070514511247,35.6692483956817,0.256262903095516,624,168,792,246,-0.354823237376103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,42,0,0,0,0,0,0,0,0,1,2,0,0,0
"267","2016-600",18.906,2.5,"Coronation Maud",2016,"QMG-3","2016-08-22","2016-07-16",37,4.89054596066946,22.729375,7.3215,65.4065710055676,41.9484177498561,1.55921425679499,511,141,652,315,-0.0272060172540791,20,0,0,0,0,0,0,0,1,0,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,70,5,0,0,0,0,0,0,0,5,9,0,0,0
"268","2016-615",21.406,2.813,"Coronation Maud",2016,"QMG-4","2016-08-23","2016-07-16",38,4.89054596066946,24.9786666666667,7.82777777777778,126.507582578429,62.3406034342712,2.02929672812379,193,101,294,182,-0.0914279486254133,12,0,0,0,5,0,0,0,8,0,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,121,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,21,89,0,0,0,0,0,0,0,0,4,13,0,0,0
"269","2016-618",36,4.844,"Coronation Maud",2016,"314","2016-08-23","2016-07-16",38,4.89054596066946,25.2982388888889,7.64311666666667,825.252267788513,327.316325396435,2.52126827706804,406,77,483,180,-0.262498695198715,0,0,0,0,0,0,0,9,0,0,17,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"270","2016-621",18.125,2.5,"Coronation Maud",2016,"314","2016-08-23","2016-07-16",38,4.89054596066946,25.2982388888889,7.64311666666667,128.163798629591,36.6665085906299,3.49539139546934,653,162,815,194,0.0906381141063257,0,0,0,0,0,0,0,0,1,0,11,0,0,1,8,0,0,0,0,0,0,0,0,1,0,2,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,6,6,0,0,0
"271","2016-626",29,4,"Coronation Maud",2016,"316","2016-08-23","2016-07-16",38,4.89054596066946,27.1365,7.517,267.300428682118,164.214802677493,1.62774868235892,373,148,521,304,-0.0502772873589792,0,0,0,0,0,0,0,0,1,0,28,2,0,2,110,0,0,0,0,0,0,0,2,1,4,9,40,0,1,0,0,0,0,0,0,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,46,171,0,0,0,0,0,0,3,0,29,78,0,0,0
